100 4950
8 55 436
8 56 318
8 57 488
8 58 346
8 59 465
8 60 469
8 61 241
8 62 377
8 63 324
8 64 423
8 65 393
8 66 34
8 67 118
8 68 49
8 69 492
8 70 85
8 71 328
8 72 158
8 73 342
8 74 207
8 75 358
8 76 126
8 77 459
8 78 322
8 79 215
8 80 331
8 81 510
8 82 574
8 83 478
8 84 123
8 85 394
8 86 117
8 87 447
8 88 282
8 89 163
8 90 367
8 91 285
8 92 275
8 93 314
8 94 123
8 95 470
8 96 362
8 97 137
8 98 304
8 99 125
8 100 240
9 10 564
9 11 434
9 12 339
9 13 203
9 14 237
9 15 258
9 16 248
9 17 459
9 18 433
9 19 82
9 20 439
9 21 363
9 22 514
9 23 57
9 24 188
9 25 431
9 26 557
9 27 193
9 28 538
9 29 607
9 30 415
9 31 570
9 32 185
9 33 445
9 34 512
9 35 184
9 36 340
9 37 497
9 38 244
9 39 44
9 40 308
9 41 339
9 42 351
9 43 241
9 44 561
9 45 505
9 46 215
9 47 400
9 48 498
9 49 404
9 50 434
9 51 448
9 52 683
9 53 303
9 54 454
9 55 484
9 56 32
9 57 426
9 58 150
9 59 664
9 60 630
9 61 248
9 62 80
9 63 205
9 64 534
9 65 58
9 66 302
9 67 413
9 68 368
9 69 451
9 70 259
9 71 14
9 72 182
9 73 503
9 74 309
9 75 150
9 76 323
9 77 427
9 78 464
9 79 492
9 80 205
9 81 626
9 82 586
9 83 589
9 84 212
9 85 290
9 86 367
9 87 534
9 88 375
9 89 413
9 90 429
9 91 278
9 92 487
9 93 72
9 94 442
9 95 673
9 96 566
9 97 385
9 98 295
9 99 324
9 100 395
10 11 138
10 12 309
10 13 474
10 14 378
10 15 339
10 16 383
10 17 144
10 18 471
10 19 511
10 20 425
10 21 318
10 22 243
10 23 602
10 24 386
10 25 319
10 26 408
10 27 398
10 28 357
10 29 405
10 30 255
10 31 352
10 32 379
10 33 168
10 34 430
10 35 466
10 36 368
10 37 352
10 38 331
10 39 548
10 40 325
10 41 240
10 42 300
10 43 390
10 44 214
10 45 267
10 46 364
10 47 188
10 48 237
10 49 371
10 50 440
10 51 160
10 52 187
10 53 479
10 54 188
10 55 339
10 56 560
10 57 469
10 58 498
10 59 200
10 60 239
10 61 345
10 62 572
10 63 443
10 64 267
10 65 619
10 66 322
10 67 349
10 68 309
10 69 452
10 70 372
10 71 564
10 72 426
10 73 178
10 74 272
10 75 511
10 76 241
10 77 426
10 78 199
10 79 79
10 80 449
10 81 314
10 82 458
10 83 298
10 84 390
10 85 455
10 86 202
10 87 304
10 88 258
10 89 411
10 90 299
10 91 352
10 92 109
10 93 513
10 94 181
10 95 201
10 96 125
10 97 182
10 98 354
10 99 241
10 100 198
11 12 242
11 13 375
11 14 278
11 15 201
11 16 288
11 17 132
11 18 434
11 19 376
11 20 394
11 21 263
11 22 266
11 23 476
11 24 268
11 25 295
11 26 420
11 27 260
11 28 371
11 29 436
11 30 143
11 31 379
11 32 250
11 33 147
11 34 423
11 35 328
11 36 306
11 37 352
11 38 195
11 39 424
11 40 189
11 41 102
11 42 171
11 43 294
11 44 267
11 45 282
11 46 228
11 47 126
11 48 252
11 49 333
11 50 407
11 51 56
11 52 306
11 53 405
11 54 93
11 55 334
11 56 428
11 57 430
11 58 389
11 59 307
11 60 318
11 61 241
11 62 452
11 63 342
11 64 295
11 65 491
11 66 186
11 67 237
11 68 184
11 69 423
11 70 234
11 71 433
11 72 288
11 73 203
11 74 172
11 75 402
11 76 112
11 77 392
11 78 196
11 79 59
11 80 349
11 81 372
11 82 471
11 83 344
11 84 252
11 85 378
11 86 67
11 87 325
11 88 201
11 89 298
11 90 274
11 91 264
11 92 124
11 93 390
11 94 75
11 95 312
11 96 205
11 97 50
11 98 273
11 99 112
11 100 137
12 13 179
12 14 102
12 15 264
12 16 95
12 17 167
12 18 198
12 19 328
12 20 166
12 21 31
12 22 176
12 23 354
12 24 160
12 25 100
12 26 243
12 27 272
12 28 211
12 29 284
12 30 343
12 31 239
12 32 200
12 33 144
12 34 219
12 35 350
12 36 63
12 37 173
12 38 226
12 39 306
12 40 305
12 41 229
12 42 323
12 43 103
12 44 226
12 45 166
12 46 243
12 47 125
12 48 161
12 49 105
12 50 175
12 51 293
12 52 365
12 53 169
12 54 325
12 55 156
12 56 351
12 57 193
12 58 220
12 59 339
12 60 295
12 61 97
12 62 312
12 63 154
12 64 194
12 65 379
12 66 295
12 67 416
12 68 347
12 69 193
12 70 310
12 71 346
12 72 301
12 73 179
12 74 91
12 75 230
12 76 175
12 77 160
12 78 138
12 79 270
12 80 159
12 81 287
12 82 286
12 83 250
12 84 284
12 85 146
12 86 208
12 87 197
12 88 52
12 89 461
12 90 92
12 91 61
12 92 203
12 93 270
12 94 305
12 95 349
12 96 256
12 97 205
12 98 50
12 99 177
12 100 113
13 14 97
13 15 288
13 16 91
13 17 339
13 18 229
13 19 233
13 20 237
13 21 191
13 22 349
13 23 196
13 24 129
13 25 249
13 26 359
13 27 253
13 28 347
13 29 412
13 30 425
13 31 382
13 32 181
13 33 318
13 34 311
13 35 304
13 36 153
13 37 306
13 38 252
13 39 160
13 40 344
13 41 314
13 42 379
13 43 84
13 44 403
13 45 334
13 46 245
13 47 287
13 48 336
13 49 211
13 50 232
13 51 412
13 52 545
13 53 101
13 54 435
13 55 296
13 56 227
13 57 223
13 58 54
13 59 519
13 60 470
13 61 133
13 62 148
13 63 33
13 64 362
13 65 224
13 66 334
13 67 467
13 68 403
13 69 248
13 70 319
13 71 215
13 72 269
13 73 359
13 74 205
13 75 58
13 76 271
13 77 225
13 78 318
13 79 419
13 80 26
13 81 448
13 82 384
13 83 412
13 84 273
13 85 86
13 86 318
13 87 354
13 88 229
13 89 493
13 90 253
13 91 124
13 92 374
13 93 133
13 94 417
13 95 528
13 96 435
13 97 326
13 98 128
13 99 272
13 100 277
14 15 219
14 16 18
14 17 246
14 18 237
14 19 233
14 20 225
14 21 125
14 22 278
14 23 253
14 24 72
14 25 194
14 26 329
14 27 204
14 28 304
14 29 376
14 30 339
14 31 335
14 32 125
14 33 227
14 34 292
14 35 273
14 36 111
14 37 264
14 38 180
14 39 204
14 40 271
14 41 225
14 42 300
14 43 18
14 44 327
14 45 268
14 46 183
14 47 191
14 48 262
14 49 177
14 50 226
14 51 318
14 52 460
14 53 145
14 54 342
14 55 249
14 56 251
14 57 231
14 58 124
14 59 437
14 60 396
14 61 38
14 62 211
14 63 65
14 64 296
14 65 277
14 66 261
14 67 392
14 68 325
14 69 245
14 70 258
14 71 244
14 72 228
14 73 275
14 74 107
14 75 136
14 76 177
14 77 215
14 78 235
14 79 321
14 80 71
14 81 388
14 82 364
14 83 351
14 84 220
14 85 118
14 86 224
14 87 296
14 88 143
14 89 427
14 90 191
14 91 40
14 92 280
14 93 168
14 94 323
14 95 446
14 96 347
14 97 230
14 98 59
14 99 178
14 100 182
15 16 237
15 17 282
15 18 450
15 19 186
15 20 428
15 21 296
15 22 390
15 23 309
15 24 159
15 25 359
15 26 505
15 27 65
15 28 466
15 29 539
15 30 157
15 31 487
15 32 107
15 33 280
15 34 483
15 35 127
15 36 312
15 37 432
15 38 39
15 39 262
15 40 57
15 41 98
15 42 97
15 43 237
15 44 417
15 45 395
15 46 47
15 47 233
15 48 374
15 49 369
15 50 433
15 51 198
15 52 496
15 53 364
15 54 198
15 55 414
15 56 243
15 57 444
15 58 273
15 59 489
15 60 481
15 61 188
15 62 300
15 63 259
15 64 418
15 65 317
15 66 48
15 67 179
15 68 118
15 69 452
15 70 46
15 71 252
15 72 88
15 73 349
15 74 177
15 75 285
15 76 119
15 77 420
15 78 321
15 79 260
15 80 265
15 81 510
15 82 549
15 83 476
15 84 52
15 85 337
15 86 139
15 87 436
15 88 261
15 89 208
15 90 345
15 91 237
15 92 296
15 93 236
15 94 188
15 95 496
15 96 384
15 97 161
15 98 257
15 99 118
15 100 235
16 17 248
16 18 219
16 19 248
16 20 208
16 21 115
16 22 271
16 23 259
16 24 89
16 25 182
16 26 314
16 27 222
16 28 291
16 29 362
16 30 355
16 31 322
16 32 143
16 33 228
16 34 275
16 35 291
16 36 95
16 37 250
16 38 198
16 39 212
16 40 289
16 41 240
16 42 318
16 43 7
16 44 322
16 45 259
16 46 202
16 47 195
16 48 256
16 49 161
16 50 209
16 51 330
16 52 458
16 53 128
16 54 355
16 55 236
16 56 263
16 57 213
16 58 125
16 59 434
16 60 390
16 61 52
16 62 216
16 63 61
16 64 287
16 65 285
16 66 279
16 67 410
16 68 342
16 69 227
16 70 277
16 71 256
16 72 246
16 73 272
16 74 116
16 75 136
16 76 191
16 77 197
16 78 232
16 79 330
16 80 67
16 81 378
16 82 348
16 83 341
16 84 239
16 85 101
16 86 236
16 87 286
16 88 141
16 89 445
16 90 181
16 91 34
16 92 283
16 93 177
16 94 336
16 95 443
16 96 346
16 97 242
16 98 47
16 99 192
16 100 186
17 18 330
17 19 421
17 20 285
17 21 173
17 22 133
17 23 488
17 24 271
17 25 180
17 26 291
17 27 324
17 28 241
17 29 304
17 30 273
17 31 247
17 32 281
17 33 24
17 34 301
17 35 402
17 36 224
17 37 226
17 38 258
17 39 436
17 40 293
17 41 195
17 42 287
17 43 256
17 44 139
17 45 150
17 46 289
17 47 58
17 48 120
17 49 228
17 50 300
17 51 188
17 52 225
17 53 335
17 54 225
17 55 209
17 56 462
17 57 327
17 58 370
17 59 210
17 60 200
17 61 219
17 62 453
17 63 310
17 64 163
17 65 509
17 66 286
17 67 365
17 68 306
17 69 313
17 70 325
17 71 462
17 72 355
17 73 72
17 74 150
17 75 383
17 76 163
17 77 285
17 78 66
17 79 125
17 80 315
17 81 242
17 82 342
17 83 212
17 84 324
17 85 313
17 86 153
17 87 193
17 88 114
17 89 423
17 90 159
17 91 215
17 92 36
17 93 399
17 94 208
17 95 218
17 96 108
17 97 133
17 98 214
17 99 164
17 100 65
18 19 456
18 20 49
18 21 172
18 22 250
18 23 421
18 24 309
18 25 152
18 26 160
18 27 441
18 28 176
18 29 216
18 30 541
18 31 210
18 32 363
18 33 307
18 34 101
18 35 510
18 36 139
18 37 147
18 38 410
18 39 389
18 40 497
18 41 427
18 42 518
18 43 222
18 44 304
18 45 224
18 46 419
18 47 309
18 48 247
18 49 102
18 50 32
18 51 488
18 52 457
18 53 131
18 54 521
18 55 150
18 56 456
18 57 6
18 58 282
18 59 421
18 60 352
18 61 262
18 62 372
18 63 233
18 64 242
18 65 450
18 66 487
18 67 612
18 68 543
18 69 30
18 70 492
18 71 444
18 72 465
18 73 300
18 74 288
18 75 284
18 76 373
18 77 45
18 78 272
18 79 451
18 80 231
18 81 293
18 82 167
18 83 266
18 84 457
18 85 143
18 86 406
18 87 213
18 88 233
18 89 654
18 90 172
18 91 213
18 92 363
18 93 362
18 94 501
18 95 431
18 96 378
18 97 402
18 98 192
18 99 374
18 100 297
19 20 453
19 21 356
19 22 496
19 23 139
19 24 167
19 25 426
19 26 562
19 27 120
19 28 537
19 29 609
19 30 340
19 31 566
19 32 140
19 33 410
19 34 523
19 35 102
19 36 343
19 37 497
19 38 181
19 39 108
19 40 231
19 41 276
19 42 274
19 43 242
19 44 537
19 45 491
19 46 149
19 47 363
19 48 479
19 49 410
19 50 452
19 51 383
19 52 646
19 53 334
19 54 385
19 55 482
19 56 58
19 57 450
19 58 187
19 59 631
19 60 606
19 61 231
19 62 152
19 63 222
19 64 518
19 65 137
19 66 226
19 67 332
19 68 290
19 69 470
19 70 181
19 71 72
19 72 103
19 73 474
19 74 277
19 75 193
19 76 271
19 77 442
19 78 438
19 79 435
19 80 225
19 81 612
19 82 596
19 83 575
19 84 136
19 85 315
19 86 309
19 87 524
19 88 354
19 89 331
19 90 420
19 91 272
19 92 446
19 93 108
19 94 374
19 95 639
19 96 529
19 97 329
19 98 292
19 99 271
19 100 360
20 21 137
20 22 201
20 23 433
20 24 297
20 25 105
20 26 127
20 27 426
20 28 132
20 29 182
20 30 508
20 31 168
20 32 348
20 33 262
20 34 73
20 35 498
20 36 116
20 37 100
20 38 388
20 39 397
20 40 471
20 41 395
20 42 490
20 43 212
20 44 256
20 45 175
20 46 401
20 47 268
20 48 198
20 49 62
20 50 16
20 51 449
20 52 408
20 53 149
20 54 483
20 55 102
20 56 460
20 57 48
20 58 291
20 59 372
20 60 304
20 61 243
20 62 384
20 63 234
20 64 193
20 65 462
20 66 461
20 67 582
20 68 514
20 69 28
20 70 472
20 71 449
20 72 452
20 73 252
20 74 258
20 75 295
20 76 342
20 77 12
20 78 225
20 79 408
20 80 234
20 81 249
20 82 147
20 83 220
20 84 440
20 85 152
20 86 372
20 87 166
20 88 194
20 89 627
20 90 126
20 91 194
20 92 317
20 93 367
20 94 464
20 95 383
20 96 329
20 97 365
20 98 172
20 99 343
20 100 257
21 22 157
21 23 375
21 24 189
21 25 70
21 26 212
21 27 304
21 28 181
21 29 254
21 30 370
21 31 210
21 32 231
21 33 149
21 34 187
21 35 381
21 36 50
21 37 142
21 38 258
21 39 328
21 40 336
21 41 257
21 42 352
21 43 123
21 44 211
21 45 144
21 46 275
21 47 140
21 48 144
21 49 75
21 50 147
21 51 315
21 52 356
21 53 163
21 54 348
21 55 126
21 56 377
21 57 168
21 58 236
21 59 328
21 60 278
21 61 126
21 62 330
21 63 170
21 64 172
21 65 401
21 66 326
21 67 445
21 68 376
21 69 165
21 70 341
21 71 370
21 72 333
21 73 172
21 74 121
21 75 246
21 76 204
21 77 132
21 78 133
21 79 285
21 80 174
21 81 263
21 82 254
21 83 226
21 84 315
21 85 143
21 86 234
21 87 170
21 88 62
21 89 491
21 90 65
21 91 85
21 92 209
21 93 293
21 94 329
21 95 338
21 96 251
21 97 229
21 98 68
21 99 205
21 100 128
22 23 530
22 24 330
22 25 110
22 26 165
22 27 420
22 28 114
22 29 171
22 30 405
22 31 114
22 32 359
22 33 121
22 34 189
22 35 500
22 36 200
22 37 112
22 38 360
22 39 482
22 40 413
22 41 316
22 42 413
22 43 278
22 44 57
22 45 26
22 46 386
22 47 161
22 48 17
22 49 165
22 50 217
22 51 321
22 52 210
22 53 306
22 54 358
22 55 102
22 56 525
22 57 249
22 58 394
22 59 177
22 60 120
22 61 267
22 62 487
22 63 328
22 64 30
22 65 555
22 66 405
22 67 496
22 68 433
22 69 225
22 70 436
22 71 520
22 72 451
22 73 66
22 74 223
22 75 404
22 76 274
22 77 206
22 78 72
22 79 253
22 80 331
22 81 120
22 82 215
22 83 85
22 84 425
22 85 292
22 86 278
22 87 62
22 88 141
22 89 552
22 90 98
22 91 237
22 92 151
22 93 446
22 94 341
22 95 187
22 96 131
22 97 261
22 98 224
22 99 275
22 100 155
23 24 217
23 25 439
23 26 556
23 27 246
23 28 542
23 29 608
23 30 467
23 31 576
23 32 226
23 33 472
23 34 507
23 35 241
23 36 344
23 37 501
23 38 292
23 39 53
23 40 361
23 41 385
23 42 404
23 43 252
23 44 580
23 45 519
23 46 265
23 47 430
23 48 515
23 49 406
23 50 427
23 51 494
23 52 710
23 53 290
23 54 503
23 55 489
23 56 86
23 57 415
23 58 143
23 59 688
23 60 649
23 61 271
23 62 49
23 63 207
23 64 547
23 65 29
23 66 355
23 67 469
23 68 422
23 69 442
23 70 314
23 71 69
23 72 237
23 73 526
23 74 338
23 75 138
23 76 364
23 77 421
23 78 486
23 79 532
23 80 205
23 81 637
23 82 580
23 83 600
23 84 266
23 85 280
23 86 409
23 87 544
23 88 395
23 89 471
23 90 440
23 91 293
23 92 519
23 93 89
23 94 490
23 95 698
23 96 594
23 97 426
23 98 306
23 99 364
23 100 423
24 25 259
24 26 398
24 27 134
24 28 370
24 29 442
24 30 298
24 31 399
24 32 55
24 33 256
24 34 363
24 35 201
24 36 182
24 37 330
24 38 123
24 39 164
24 40 215
24 41 191
24 42 250
24 43 87
24 44 374
24 45 324
24 46 118
24 47 213
24 48 313
24 49 247
24 50 298
24 51 296
24 52 495
24 53 207
24 54 314
24 55 315
24 56 195
24 57 303
24 58 124
24 59 475
24 60 443
24 61 63
24 62 186
24 63 99
24 64 351
24 65 237
24 66 205
24 67 338
24 68 273
24 69 317
24 70 194
24 71 192
24 72 156
24 73 314
24 74 121
24 75 138
24 76 156
24 77 287
24 78 276
24 79 319
24 80 106
24 81 445
24 82 435
24 83 408
24 84 152
24 85 181
24 86 204
24 87 357
24 88 188
24 89 366
24 90 252
24 91 106
24 92 301
24 93 128
24 94 297
24 95 484
24 96 378
24 97 217
24 98 127
24 99 156
24 100 207
25 26 145
25 27 372
25 28 111
25 29 184
25 30 417
25 31 140
25 32 300
25 33 157
25 34 130
25 35 450
25 36 96
25 37 73
25 38 323
25 39 394
25 40 395
25 41 310
25 42 407
25 43 189
25 44 167
25 45 89
25 46 342
25 47 169
25 48 102
25 49 55
25 50 120
25 51 350
25 52 320
25 53 196
25 54 386
25 55 56
25 56 446
25 57 150
25 58 298
25 59 287
25 60 227
25 61 196
25 62 393
25 63 232
25 64 115
25 65 466
25 66 386
25 67 498
25 68 430
25 69 133
25 70 405
25 71 438
25 72 401
25 73 149
25 74 182
25 75 306
25 76 258
25 77 107
25 78 120
25 79 304
25 80 235
25 81 199
25 82 190
25 83 162
25 84 382
25 85 183
25 86 280
25 87 105
25 88 102
25 89 548
25 90 21
25 91 154
25 92 212
25 93 359
25 94 366
25 95 297
25 96 229
25 97 270
25 98 135
25 99 259
25 100 158
26 27 516
26 28 51
26 29 56
26 30 552
26 31 66
26 32 443
26 33 274
26 34 59
26 35 593
26 36 219
26 37 72
26 38 468
26 39 516
26 40 539
26 41 450
26 42 549
26 43 320
26 44 201
26 45 142
26 46 487
26 47 300
26 48 173
26 49 153
26 50 138
26 51 477
26 52 337
26 53 276
26 54 514
26 55 90
26 56 576
26 57 164
26 58 413
26 59 298
26 60 223
26 61 337
26 62 508
26 63 352
26 64 141
26 65 584
26 66 530
26 67 638
26 68 571
26 69 130
26 70 551
26 71 566
26 72 545
26 73 231
26 74 327
26 75 418
26 76 400
26 77 139
26 78 225
26 79 415
26 80 353
26 81 147
26 82 50
26 83 132
26 84 527
26 85 277
26 86 418
26 87 104
26 88 245
26 89 690
26 90 160
26 91 291
26 92 314
26 93 485
26 94 495
26 95 307
26 96 290
26 97 405
26 98 270
26 99 402
26 100 291
27 28 482
27 29 556
27 30 222
27 31 507
27 32 78
27 33 318
27 34 488
27 35 80
27 36 309
27 37 445
27 38 67
27 39 200
27 40 115
27 41 158
27 42 157
27 43 220
27 44 452
27 45 420
27 46 35
27 47 270
27 48 403
27 49 372
27 50 429
27 51 262
27 52 545
27 53 340
27 54 264
27 55 428
27 56 177
27 57 435
27 58 228
27 59 535
27 60 519
27 61 182
27 62 241
27 63 228
27 64 446
27 65 252
27 66 108
27 67 229
27 68 176
27 69 448
27 70 71
27 71 187
27 72 31
27 73 386
27 74 197
27 75 239
27 76 163
27 77 417
27 78 354
27 79 320
27 80 234
27 81 540
27 82 557
27 83 504
27 84 21
27 85 315
27 86 195
27 87 459
27 88 282
27 89 243
27 90 361
27 91 231
27 92 343
27 93 179
27 94 253
27 95 542
27 96 431
27 97 216
27 98 253
27 99 163
27 100 270
28 29 73
28 30 506
28 31 35
28 32 411
28 33 224
28 34 87
28 35 560
28 36 198
28 37 41
